,Unnamed: 0.1,Unnamed: 0,max_column,id,song_title,artist_name,album_name,genre,lyrics,like_cnt,morning,night,minjung_id,rc_travel,rc_music
12,165,마이랜드_165,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,마이랜드,신기한 노래
13,360,아쿠아플라넷 일산_360,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,아쿠아플라넷 일산,신기한 노래
14,407,용인어린이상상의숲_407,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,용인어린이상상의숲,신기한 노래
15,458,덕평공룡수목원_458,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,덕평공룡수목원,신기한 노래
16,556,한국만화박물관_556,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,한국만화박물관,신기한 노래
17,648,코버월드_648,신기한 노래_7564,85722,신기한 노래,크라잉넛 (CRYING NUT),서커스 매직 유랑단,"['재즈', '애시드/퓨전/팝']",These days my waves get lost in the oceans Seven billion swimmers man I'm going through the motions Sent up a flare I need love and devotion Traded for some faces that I never know notion Maybe I should try to find the old me Take me to the places and the people that know me Tryin' to disconnect thinking maybe you could show me If there's so many people here then why am I so lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection Real friends good friends hard to find let's face it Find the perfect tone and there's a flood in the basement Made a couple dollars now and I ain't tryin' to chase it Kids from Oklahoma man we don't waste it I'm just tryin' to paint the picture for me Something I could give a damn about at maybe 40 Years and I be ready and willing and able to edit the story Cause there's so many people here to be so damn lonely Can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Lonely Right now right now I'm switching to a new lane Foot to the floor man searching for the real thing Meet somebody else sometimes ain't no shame Head to the clouds sayin' It's like can I get a connection Can I get can I get a connection Can I get a connection Can I get can I get a connection I can see it in my see it in my reflection Oh can I get a connection Can I get can I get a connection Try'na find the old me Lonely,955,-1.312642717793495,-1.3475130091559635,신기한 노래_7564,코버월드,신기한 노래
18,3,망원시장_3,우리 배를 채운 100가지 라면_7822,34988723,우리 배를 채운 100가지 라면,과나,우리 배를 채운 100가지 라면,['록/메탈'],저렴하고 간편한데 맛까지 훌륭한 이것을 우리는 끓여 먹고 비벼 먹고 볶아 먹고 섞어 먹고 봉투째로 먹고 그냥 그대로 먹고 여러 가지 재료 넣고 다른 요리에도 넣는 우리 배를 채운 100가지 라면 시작을 열었던 햄 맛나는삼양라면 영남에서 인기 많아 구수한 안성탕면 밥 말아 먹을 때 가장 맛있다는 스낵면 근데 내 생각엔 참깨라면이 제일 잘 어울려 오뚜기 부대찌개라면 놀부 부대찌개라면 팔도 부대찌개라면 보글보글 부대찌개면 건전한 맛 채황라면 컵누들 먹어 살 뺄 라면 노빠꾸 msg 미원라면 어디로 갔어 매운콩라면 그리고 또 그리운 머그면 감자탕면 기스면의 라이벌이었던 나가사끼 짬뽕 꼬꼬면 라면 국물이 꼭 빨갛지 않아도 되지 예를 들어 사리곰탕면 리얼치즈라면 누가 사 먹는지 궁금한 라면 팥칼국수 콩국수라면 의외로 맛있는 미역국라면 두툼 면발 얼큰한 우육탕면 또 의외로 맛있는 순후추라면 구수 무난 저렴한 쇠고기면 개운하고 깊은 국물 무파마탕면 자신이 넘치는 이름 맛있는라면 쫄깃한 면발 감자면 탱탱한 면발 생생우동 쫀득한 면발 수타면 오동통통 너구리 끓일 때는 계란 깨 넣는 것보다는 삶은 계란 더 잘 어울려요 라면 먹을 때는 빼놓을 수 없는 김치 넣은 김치사발면 김치왕뚜껑 김치라면 김치라면 오모리 김치찌개면 카구리 오뚜기 카레면 헷갈려서 구분 잘해야 되는 육개장 건더기와 국물 조화 끝내주는 튀김우동 피시방에서 더 맛나 새우탕 큰사발면 뚜껑에 얇은 면 올려 식혀 먹어 팔도 왕뚜껑 마요네즈 잘 어울려 네모난 팔도 도시락 콕콕콕 스파게티 콕콕콕 라면볶이 치즈볶이 참치는 못 찾겠는 참치마요비빔면 겉절이 잘 어울리는 멸치칼국수 해장에 최적화된 국물 북엇국라면 군대에서 인기 많은 간짬뽕 거기에 군인만의 비법 공화춘 짜장 섞어 먹기 짬차고 여유 있어야만 즐겨 둥지냉면 가끔 그리운 보급라면 짜장비빔컵 덜 익히면 고무줄 같은 면발 쌀국수 그리고 자연은 맛있다 정 백 홍 생면식감 꽃게탕면 한 개 끓이면 모자라고 두 개 끓이면 많은 팔도 비빔면 그리고 배 홍고추 동치미 들어간 배홍동 후루룩 착 찰비빔면 후레이크 들어있는 진비빔면 무서워 도전 불닭비빔면 짜장면보다 맛나 왠지 촥 촥 촥 감겨 짜파게티 보다 짜장면에 근접해진 짜왕 짜짜로니 또 진짜장 또 진짬뽕 오징어짬뽕 팔도 왕짬뽕 그리고 또 의외로 상당히 매운 진짜쫄면 아주 많이 쫄깃한 탱탱쫄면 또 의외로 중독되는 스파게티면 없어져서 아쉬운 양념치킨면 100개 채우는 게 쉬운 일이 아니네 은근슬쩍 뿌셔뿌셔 넣으면 안 되겠지 그래도 사리면은 되겠죠 어디든 넣으면 라면되니 예를 들어 된장찌개에 넣으면 된장찌개라면 끓일 때는 고춧가루 추가해야죠 한국인이라면 그게 당연 고추를 고추장 찍어 먹고 우리들을 위한 매운맛 잔뜩 넣은 우리 배를 채운 매운 라면 혓바닥 살짝 열날 정도 열라면 이 정도 라면 가볍지 남자라면 음 꽤 매운데 틈새라면 간지러운 맛 달달하고 순한 붉닭볶음면 의 친구 까르보 불닭볶음면 핵 불닭볶음면 로제 불닭 4가지 치즈 불닭볶음면 라이트 불닭볶음면 쫄볶이 불닭볶음면 미트 스파게티 불닭볶음면 아니 아무요리에나 불닭볶음면 붙이면 다냐고 응 다야 커리 마라 불닭볶음면 닭하면 탕 빠지면 섭하니까 불닭볶음탕면 그리고 매운 라면 하면 당연히 빠질 수 없는 라면 농심 신라면 인기 1위 라면 국물 없는 버전 작은 어묵 너무 귀여운 볶음면 신라면 건면 좀 더 비싸지만 깊은 맛 신라면 블랙 그리고 절대 지지 않는 오뚜기 진라면 매운맛 좋아하는 사람들은 좋아하는 진라면 순한맛 호로록 호로록 호로록 먹고 또 먹을래요 오래도록 고마워요 우리 배를 채운 100가지 라면,2161,-1.533952163665412,-1.581891639902129,우리 배를 채운 100가지 라면_7822,망원시장,우리 배를 채운 100가지 라면
19,222,노량진컵밥거리_222,우리 배를 채운 100가지 라면_7822,34988723,우리 배를 채운 100가지 라면,과나,우리 배를 채운 100가지 라면,['록/메탈'],저렴하고 간편한데 맛까지 훌륭한 이것을 우리는 끓여 먹고 비벼 먹고 볶아 먹고 섞어 먹고 봉투째로 먹고 그냥 그대로 먹고 여러 가지 재료 넣고 다른 요리에도 넣는 우리 배를 채운 100가지 라면 시작을 열었던 햄 맛나는삼양라면 영남에서 인기 많아 구수한 안성탕면 밥 말아 먹을 때 가장 맛있다는 스낵면 근데 내 생각엔 참깨라면이 제일 잘 어울려 오뚜기 부대찌개라면 놀부 부대찌개라면 팔도 부대찌개라면 보글보글 부대찌개면 건전한 맛 채황라면 컵누들 먹어 살 뺄 라면 노빠꾸 msg 미원라면 어디로 갔어 매운콩라면 그리고 또 그리운 머그면 감자탕면 기스면의 라이벌이었던 나가사끼 짬뽕 꼬꼬면 라면 국물이 꼭 빨갛지 않아도 되지 예를 들어 사리곰탕면 리얼치즈라면 누가 사 먹는지 궁금한 라면 팥칼국수 콩국수라면 의외로 맛있는 미역국라면 두툼 면발 얼큰한 우육탕면 또 의외로 맛있는 순후추라면 구수 무난 저렴한 쇠고기면 개운하고 깊은 국물 무파마탕면 자신이 넘치는 이름 맛있는라면 쫄깃한 면발 감자면 탱탱한 면발 생생우동 쫀득한 면발 수타면 오동통통 너구리 끓일 때는 계란 깨 넣는 것보다는 삶은 계란 더 잘 어울려요 라면 먹을 때는 빼놓을 수 없는 김치 넣은 김치사발면 김치왕뚜껑 김치라면 김치라면 오모리 김치찌개면 카구리 오뚜기 카레면 헷갈려서 구분 잘해야 되는 육개장 건더기와 국물 조화 끝내주는 튀김우동 피시방에서 더 맛나 새우탕 큰사발면 뚜껑에 얇은 면 올려 식혀 먹어 팔도 왕뚜껑 마요네즈 잘 어울려 네모난 팔도 도시락 콕콕콕 스파게티 콕콕콕 라면볶이 치즈볶이 참치는 못 찾겠는 참치마요비빔면 겉절이 잘 어울리는 멸치칼국수 해장에 최적화된 국물 북엇국라면 군대에서 인기 많은 간짬뽕 거기에 군인만의 비법 공화춘 짜장 섞어 먹기 짬차고 여유 있어야만 즐겨 둥지냉면 가끔 그리운 보급라면 짜장비빔컵 덜 익히면 고무줄 같은 면발 쌀국수 그리고 자연은 맛있다 정 백 홍 생면식감 꽃게탕면 한 개 끓이면 모자라고 두 개 끓이면 많은 팔도 비빔면 그리고 배 홍고추 동치미 들어간 배홍동 후루룩 착 찰비빔면 후레이크 들어있는 진비빔면 무서워 도전 불닭비빔면 짜장면보다 맛나 왠지 촥 촥 촥 감겨 짜파게티 보다 짜장면에 근접해진 짜왕 짜짜로니 또 진짜장 또 진짬뽕 오징어짬뽕 팔도 왕짬뽕 그리고 또 의외로 상당히 매운 진짜쫄면 아주 많이 쫄깃한 탱탱쫄면 또 의외로 중독되는 스파게티면 없어져서 아쉬운 양념치킨면 100개 채우는 게 쉬운 일이 아니네 은근슬쩍 뿌셔뿌셔 넣으면 안 되겠지 그래도 사리면은 되겠죠 어디든 넣으면 라면되니 예를 들어 된장찌개에 넣으면 된장찌개라면 끓일 때는 고춧가루 추가해야죠 한국인이라면 그게 당연 고추를 고추장 찍어 먹고 우리들을 위한 매운맛 잔뜩 넣은 우리 배를 채운 매운 라면 혓바닥 살짝 열날 정도 열라면 이 정도 라면 가볍지 남자라면 음 꽤 매운데 틈새라면 간지러운 맛 달달하고 순한 붉닭볶음면 의 친구 까르보 불닭볶음면 핵 불닭볶음면 로제 불닭 4가지 치즈 불닭볶음면 라이트 불닭볶음면 쫄볶이 불닭볶음면 미트 스파게티 불닭볶음면 아니 아무요리에나 불닭볶음면 붙이면 다냐고 응 다야 커리 마라 불닭볶음면 닭하면 탕 빠지면 섭하니까 불닭볶음탕면 그리고 매운 라면 하면 당연히 빠질 수 없는 라면 농심 신라면 인기 1위 라면 국물 없는 버전 작은 어묵 너무 귀여운 볶음면 신라면 건면 좀 더 비싸지만 깊은 맛 신라면 블랙 그리고 절대 지지 않는 오뚜기 진라면 매운맛 좋아하는 사람들은 좋아하는 진라면 순한맛 호로록 호로록 호로록 먹고 또 먹을래요 오래도록 고마워요 우리 배를 채운 100가지 라면,2161,-1.533952163665412,-1.581891639902129,우리 배를 채운 100가지 라면_7822,노량진컵밥거리,우리 배를 채운 100가지 라면
20,274,통인시장_274,우리 배를 채운 100가지 라면_7822,34988723,우리 배를 채운 100가지 라면,과나,우리 배를 채운 100가지 라면,['록/메탈'],저렴하고 간편한데 맛까지 훌륭한 이것을 우리는 끓여 먹고 비벼 먹고 볶아 먹고 섞어 먹고 봉투째로 먹고 그냥 그대로 먹고 여러 가지 재료 넣고 다른 요리에도 넣는 우리 배를 채운 100가지 라면 시작을 열었던 햄 맛나는삼양라면 영남에서 인기 많아 구수한 안성탕면 밥 말아 먹을 때 가장 맛있다는 스낵면 근데 내 생각엔 참깨라면이 제일 잘 어울려 오뚜기 부대찌개라면 놀부 부대찌개라면 팔도 부대찌개라면 보글보글 부대찌개면 건전한 맛 채황라면 컵누들 먹어 살 뺄 라면 노빠꾸 msg 미원라면 어디로 갔어 매운콩라면 그리고 또 그리운 머그면 감자탕면 기스면의 라이벌이었던 나가사끼 짬뽕 꼬꼬면 라면 국물이 꼭 빨갛지 않아도 되지 예를 들어 사리곰탕면 리얼치즈라면 누가 사 먹는지 궁금한 라면 팥칼국수 콩국수라면 의외로 맛있는 미역국라면 두툼 면발 얼큰한 우육탕면 또 의외로 맛있는 순후추라면 구수 무난 저렴한 쇠고기면 개운하고 깊은 국물 무파마탕면 자신이 넘치는 이름 맛있는라면 쫄깃한 면발 감자면 탱탱한 면발 생생우동 쫀득한 면발 수타면 오동통통 너구리 끓일 때는 계란 깨 넣는 것보다는 삶은 계란 더 잘 어울려요 라면 먹을 때는 빼놓을 수 없는 김치 넣은 김치사발면 김치왕뚜껑 김치라면 김치라면 오모리 김치찌개면 카구리 오뚜기 카레면 헷갈려서 구분 잘해야 되는 육개장 건더기와 국물 조화 끝내주는 튀김우동 피시방에서 더 맛나 새우탕 큰사발면 뚜껑에 얇은 면 올려 식혀 먹어 팔도 왕뚜껑 마요네즈 잘 어울려 네모난 팔도 도시락 콕콕콕 스파게티 콕콕콕 라면볶이 치즈볶이 참치는 못 찾겠는 참치마요비빔면 겉절이 잘 어울리는 멸치칼국수 해장에 최적화된 국물 북엇국라면 군대에서 인기 많은 간짬뽕 거기에 군인만의 비법 공화춘 짜장 섞어 먹기 짬차고 여유 있어야만 즐겨 둥지냉면 가끔 그리운 보급라면 짜장비빔컵 덜 익히면 고무줄 같은 면발 쌀국수 그리고 자연은 맛있다 정 백 홍 생면식감 꽃게탕면 한 개 끓이면 모자라고 두 개 끓이면 많은 팔도 비빔면 그리고 배 홍고추 동치미 들어간 배홍동 후루룩 착 찰비빔면 후레이크 들어있는 진비빔면 무서워 도전 불닭비빔면 짜장면보다 맛나 왠지 촥 촥 촥 감겨 짜파게티 보다 짜장면에 근접해진 짜왕 짜짜로니 또 진짜장 또 진짬뽕 오징어짬뽕 팔도 왕짬뽕 그리고 또 의외로 상당히 매운 진짜쫄면 아주 많이 쫄깃한 탱탱쫄면 또 의외로 중독되는 스파게티면 없어져서 아쉬운 양념치킨면 100개 채우는 게 쉬운 일이 아니네 은근슬쩍 뿌셔뿌셔 넣으면 안 되겠지 그래도 사리면은 되겠죠 어디든 넣으면 라면되니 예를 들어 된장찌개에 넣으면 된장찌개라면 끓일 때는 고춧가루 추가해야죠 한국인이라면 그게 당연 고추를 고추장 찍어 먹고 우리들을 위한 매운맛 잔뜩 넣은 우리 배를 채운 매운 라면 혓바닥 살짝 열날 정도 열라면 이 정도 라면 가볍지 남자라면 음 꽤 매운데 틈새라면 간지러운 맛 달달하고 순한 붉닭볶음면 의 친구 까르보 불닭볶음면 핵 불닭볶음면 로제 불닭 4가지 치즈 불닭볶음면 라이트 불닭볶음면 쫄볶이 불닭볶음면 미트 스파게티 불닭볶음면 아니 아무요리에나 불닭볶음면 붙이면 다냐고 응 다야 커리 마라 불닭볶음면 닭하면 탕 빠지면 섭하니까 불닭볶음탕면 그리고 매운 라면 하면 당연히 빠질 수 없는 라면 농심 신라면 인기 1위 라면 국물 없는 버전 작은 어묵 너무 귀여운 볶음면 신라면 건면 좀 더 비싸지만 깊은 맛 신라면 블랙 그리고 절대 지지 않는 오뚜기 진라면 매운맛 좋아하는 사람들은 좋아하는 진라면 순한맛 호로록 호로록 호로록 먹고 또 먹을래요 오래도록 고마워요 우리 배를 채운 100가지 라면,2161,-1.533952163665412,-1.581891639902129,우리 배를 채운 100가지 라면_7822,통인시장,우리 배를 채운 100가지 라면
21,364,팔달문시장_364,우리 배를 채운 100가지 라면_7822,34988723,우리 배를 채운 100가지 라면,과나,우리 배를 채운 100가지 라면,['록/메탈'],저렴하고 간편한데 맛까지 훌륭한 이것을 우리는 끓여 먹고 비벼 먹고 볶아 먹고 섞어 먹고 봉투째로 먹고 그냥 그대로 먹고 여러 가지 재료 넣고 다른 요리에도 넣는 우리 배를 채운 100가지 라면 시작을 열었던 햄 맛나는삼양라면 영남에서 인기 많아 구수한 안성탕면 밥 말아 먹을 때 가장 맛있다는 스낵면 근데 내 생각엔 참깨라면이 제일 잘 어울려 오뚜기 부대찌개라면 놀부 부대찌개라면 팔도 부대찌개라면 보글보글 부대찌개면 건전한 맛 채황라면 컵누들 먹어 살 뺄 라면 노빠꾸 msg 미원라면 어디로 갔어 매운콩라면 그리고 또 그리운 머그면 감자탕면 기스면의 라이벌이었던 나가사끼 짬뽕 꼬꼬면 라면 국물이 꼭 빨갛지 않아도 되지 예를 들어 사리곰탕면 리얼치즈라면 누가 사 먹는지 궁금한 라면 팥칼국수 콩국수라면 의외로 맛있는 미역국라면 두툼 면발 얼큰한 우육탕면 또 의외로 맛있는 순후추라면 구수 무난 저렴한 쇠고기면 개운하고 깊은 국물 무파마탕면 자신이 넘치는 이름 맛있는라면 쫄깃한 면발 감자면 탱탱한 면발 생생우동 쫀득한 면발 수타면 오동통통 너구리 끓일 때는 계란 깨 넣는 것보다는 삶은 계란 더 잘 어울려요 라면 먹을 때는 빼놓을 수 없는 김치 넣은 김치사발면 김치왕뚜껑 김치라면 김치라면 오모리 김치찌개면 카구리 오뚜기 카레면 헷갈려서 구분 잘해야 되는 육개장 건더기와 국물 조화 끝내주는 튀김우동 피시방에서 더 맛나 새우탕 큰사발면 뚜껑에 얇은 면 올려 식혀 먹어 팔도 왕뚜껑 마요네즈 잘 어울려 네모난 팔도 도시락 콕콕콕 스파게티 콕콕콕 라면볶이 치즈볶이 참치는 못 찾겠는 참치마요비빔면 겉절이 잘 어울리는 멸치칼국수 해장에 최적화된 국물 북엇국라면 군대에서 인기 많은 간짬뽕 거기에 군인만의 비법 공화춘 짜장 섞어 먹기 짬차고 여유 있어야만 즐겨 둥지냉면 가끔 그리운 보급라면 짜장비빔컵 덜 익히면 고무줄 같은 면발 쌀국수 그리고 자연은 맛있다 정 백 홍 생면식감 꽃게탕면 한 개 끓이면 모자라고 두 개 끓이면 많은 팔도 비빔면 그리고 배 홍고추 동치미 들어간 배홍동 후루룩 착 찰비빔면 후레이크 들어있는 진비빔면 무서워 도전 불닭비빔면 짜장면보다 맛나 왠지 촥 촥 촥 감겨 짜파게티 보다 짜장면에 근접해진 짜왕 짜짜로니 또 진짜장 또 진짬뽕 오징어짬뽕 팔도 왕짬뽕 그리고 또 의외로 상당히 매운 진짜쫄면 아주 많이 쫄깃한 탱탱쫄면 또 의외로 중독되는 스파게티면 없어져서 아쉬운 양념치킨면 100개 채우는 게 쉬운 일이 아니네 은근슬쩍 뿌셔뿌셔 넣으면 안 되겠지 그래도 사리면은 되겠죠 어디든 넣으면 라면되니 예를 들어 된장찌개에 넣으면 된장찌개라면 끓일 때는 고춧가루 추가해야죠 한국인이라면 그게 당연 고추를 고추장 찍어 먹고 우리들을 위한 매운맛 잔뜩 넣은 우리 배를 채운 매운 라면 혓바닥 살짝 열날 정도 열라면 이 정도 라면 가볍지 남자라면 음 꽤 매운데 틈새라면 간지러운 맛 달달하고 순한 붉닭볶음면 의 친구 까르보 불닭볶음면 핵 불닭볶음면 로제 불닭 4가지 치즈 불닭볶음면 라이트 불닭볶음면 쫄볶이 불닭볶음면 미트 스파게티 불닭볶음면 아니 아무요리에나 불닭볶음면 붙이면 다냐고 응 다야 커리 마라 불닭볶음면 닭하면 탕 빠지면 섭하니까 불닭볶음탕면 그리고 매운 라면 하면 당연히 빠질 수 없는 라면 농심 신라면 인기 1위 라면 국물 없는 버전 작은 어묵 너무 귀여운 볶음면 신라면 건면 좀 더 비싸지만 깊은 맛 신라면 블랙 그리고 절대 지지 않는 오뚜기 진라면 매운맛 좋아하는 사람들은 좋아하는 진라면 순한맛 호로록 호로록 호로록 먹고 또 먹을래요 오래도록 고마워요 우리 배를 채운 100가지 라면,2161,-1.533952163665412,-1.581891639902129,우리 배를 채운 100가지 라면_7822,팔달문시장,우리 배를 채운 100가지 라면
